key,rework_nr,created,
NEXUS-3961,1,2011-01-12 13:17:06.469000+00:00,
NEXUS-3833,1,2010-11-18 21:19:18.296000+00:00,
NEXUS-3833,1,2011-01-07 12:30:40.990000+00:00,
NEXUS-3833,1,2011-01-07 16:12:33.092000+00:00,
NEXUS-3817,1,2010-10-13 16:10:16.914000+00:00,
NEXUS-3638,1,2010-09-20 19:30:35.338000+00:00,
