key,bugnr,fields.created,
XD-2573,1,2015-01-08T13:25:17.000+0000,
XD-2567,1,2015-01-07T12:50:14.000+0000,
XD-2563,1,2015-01-06T09:49:01.000+0000,
XD-2561,1,2015-01-05T12:45:47.000+0000,
XD-2539,1,2014-12-31T13:28:00.000+0000,
XD-2537,1,2014-12-30T07:12:33.000+0000,
XD-2532,1,2014-12-19T13:33:31.000+0000,
XD-2516,1,2014-12-16T12:03:54.000+0000,
XD-2510,1,2014-12-15T22:21:37.000+0000,
XD-2509,1,2014-12-15T22:21:02.000+0000,
XD-2505,1,2014-12-15T14:17:24.000+0000,
XD-2503,1,2014-12-13T07:14:51.000+0000,
XD-2495,1,2014-12-10T14:15:37.000+0000,
XD-2491,1,2014-12-09T20:25:08.000+0000,
XD-2486,1,2014-12-09T07:55:02.000+0000,
XD-2429,1,2014-12-05T12:16:59.000+0000,
XD-2425,1,2014-12-04T00:35:08.000+0000,
XD-2423,1,2014-12-02T14:24:13.000+0000,
XD-2421,1,2014-12-02T13:03:09.000+0000,
XD-2416,1,2014-11-29T16:32:58.000+0000,
XD-2415,1,2014-11-28T08:29:07.000+0000,
XD-2414,1,2014-11-27T03:33:42.000+0000,
XD-2409,1,2014-11-25T06:11:25.000+0000,
XD-2408,1,2014-11-24T12:31:13.000+0000,
XD-2377,1,2014-11-18T18:53:21.000+0000,
XD-2363,1,2014-11-17T08:02:48.000+0000,
XD-2353,1,2014-11-15T08:03:33.000+0000,
XD-2345,1,2014-11-14T08:07:41.000+0000,
XD-2344,1,2014-11-14T08:03:04.000+0000,
XD-2342,1,2014-11-13T18:22:02.000+0000,
XD-2331,1,2014-11-11T08:18:31.000+0000,
XD-2326,1,2014-11-10T06:44:19.000+0000,
XD-2323,1,2014-11-06T12:51:50.000+0000,
XD-2322,1,2014-11-05T21:19:23.000+0000,
XD-2316,1,2014-11-05T10:38:53.000+0000,
XD-2310,1,2014-11-04T10:22:49.000+0000,
XD-2274,1,2014-10-24T06:52:03.000+0000,
XD-2248,1,2014-10-15T08:05:35.000+0000,
XD-2245,1,2014-10-15T06:24:54.000+0000,
XD-2244,1,2014-10-14T18:25:23.000+0000,
XD-2243,1,2014-10-14T18:14:12.000+0000,
XD-2242,1,2014-10-14T16:46:19.000+0000,
XD-2241,1,2014-10-14T16:24:29.000+0000,
XD-2239,1,2014-10-14T10:57:35.000+0000,
XD-2235,1,2014-10-13T14:06:11.000+0000,
XD-2234,1,2014-10-13T08:55:38.000+0000,
XD-2230,1,2014-10-10T11:24:29.000+0000,
XD-2227,1,2014-10-09T17:04:25.000+0000,
XD-2215,1,2014-10-06T10:46:11.000+0000,
XD-2214,1,2014-10-06T07:14:11.000+0000,
XD-2201,1,2014-10-02T08:38:02.000+0000,
XD-2190,1,2014-09-29T12:05:47.000+0000,
XD-2170,1,2014-09-22T11:01:47.000+0000,
XD-2151,1,2014-09-19T08:35:07.000+0000,
XD-2150,1,2014-09-19T08:12:39.000+0000,
XD-2114,1,2014-09-09T16:13:48.000+0000,
XD-2113,1,2014-09-05T08:32:20.000+0000,
