key,bugnr,fields.created,
MULE-8181,1,2014-12-29T11:21:26.000-0600,
MULE-8180,1,2014-12-29T10:07:13.000-0600,
MULE-8179,1,2014-12-29T08:25:11.000-0600,
MULE-8178,1,2014-12-22T12:06:59.000-0600,
MULE-8177,1,2014-12-22T11:28:05.000-0600,
MULE-8172,1,2014-12-18T12:52:20.000-0600,
MULE-8167,1,2014-12-18T11:15:56.000-0600,
MULE-8163,1,2014-12-17T13:05:25.000-0600,
MULE-8162,1,2014-12-17T09:22:17.000-0600,
MULE-8160,1,2014-12-16T12:32:07.000-0600,
MULE-8159,1,2014-12-16T12:29:24.000-0600,
MULE-8157,1,2014-12-15T14:42:37.000-0600,
MULE-8151,1,2014-12-11T14:25:09.000-0600,
MULE-8146,1,2014-12-11T07:57:08.000-0600,
MULE-8144,1,2014-12-10T15:19:25.000-0600,
MULE-8142,1,2014-12-10T12:44:26.000-0600,
MULE-8139,1,2014-12-09T08:55:15.000-0600,
MULE-8136,1,2014-12-08T08:30:15.000-0600,
MULE-8134,1,2014-12-05T15:00:24.000-0600,
MULE-8133,1,2014-12-05T13:02:45.000-0600,
MULE-8132,1,2014-12-05T09:25:40.000-0600,
MULE-8130,1,2014-12-04T10:38:33.000-0600,
MULE-8129,1,2014-12-04T09:07:55.000-0600,
MULE-8127,1,2014-12-04T08:25:49.000-0600,
MULE-8124,1,2014-12-03T15:30:18.000-0600,
MULE-8123,1,2014-12-03T15:24:46.000-0600,
MULE-8122,1,2014-12-03T14:41:21.000-0600,
MULE-8118,1,2014-12-03T12:20:54.000-0600,
MULE-8117,1,2014-12-03T10:58:44.000-0600,
MULE-8116,1,2014-12-03T08:15:55.000-0600,
MULE-8115,1,2014-12-02T15:23:42.000-0600,
MULE-8112,1,2014-12-02T12:26:01.000-0600,
MULE-8110,1,2014-12-02T10:00:02.000-0600,
MULE-8107,1,2014-12-02T09:30:14.000-0600,
MULE-8104,1,2014-12-01T09:17:18.000-0600,
MULE-8103,1,2014-12-01T07:59:13.000-0600,
MULE-8101,1,2014-11-28T08:56:08.000-0600,
MULE-8099,1,2014-11-27T15:15:15.000-0600,
MULE-8095,1,2014-11-26T13:13:47.000-0600,
MULE-8094,1,2014-11-26T12:01:39.000-0600,
MULE-8089,1,2014-11-26T08:19:26.000-0600,
MULE-8086,1,2014-11-25T11:18:04.000-0600,
MULE-8083,1,2014-11-21T15:45:25.000-0600,
MULE-8079,1,2014-11-20T12:16:56.000-0600,
MULE-8072,1,2014-11-19T13:45:31.000-0600,
MULE-8070,1,2014-11-19T12:35:01.000-0600,
MULE-8069,1,2014-11-19T12:25:34.000-0600,
MULE-8064,1,2014-11-19T11:49:48.000-0600,
MULE-8057,1,2014-11-18T12:31:24.000-0600,
MULE-8054,1,2014-11-17T13:00:59.000-0600,
MULE-8052,1,2014-11-17T11:54:30.000-0600,
MULE-8051,1,2014-11-17T02:52:39.000-0600,
MULE-8044,1,2014-11-14T11:23:01.000-0600,
MULE-8038,1,2014-11-11T20:39:07.000-0600,
MULE-8034,1,2014-11-10T14:58:29.000-0600,
MULE-8033,1,2014-11-09T10:28:29.000-0600,
MULE-8029,1,2014-11-06T08:56:51.000-0600,
MULE-8011,1,2014-11-03T12:06:57.000-0600,
MULE-8008,1,2014-10-29T17:00:29.000-0500,
MULE-8001,1,2014-10-28T10:36:33.000-0500,
MULE-7998,1,2014-10-24T09:31:05.000-0500,
MULE-7997,1,2014-10-24T09:07:17.000-0500,
MULE-7996,1,2014-10-23T13:24:51.000-0500,
MULE-7979,1,2014-09-03T12:46:25.000-0500,
MULE-7974,1,2014-10-13T15:16:45.000-0500,
MULE-7923,1,2014-10-06T10:52:01.000-0500,
MULE-7920,1,2014-10-03T12:19:50.000-0500,
MULE-7913,1,2014-10-01T09:56:48.000-0500,
MULE-7912,1,2014-09-30T15:03:53.000-0500,
MULE-7909,1,2014-09-30T09:12:42.000-0500,
MULE-7907,1,2014-09-29T15:49:19.000-0500,
MULE-7887,1,2014-09-19T14:36:01.000-0500,
MULE-7886,1,2014-09-19T08:29:19.000-0500,
MULE-7877,1,2014-09-12T12:26:31.000-0500,
MULE-7851,1,2014-09-03T10:14:57.000-0500,
MULE-7848,1,2014-08-29T15:16:30.000-0500,
MULE-7837,1,2014-08-25T14:24:29.000-0500,
MULE-7823,1,2014-08-20T12:34:58.000-0500,
MULE-7820,1,2014-08-19T14:16:53.000-0500,
