key,bugnr,fields.created,
NEXUS-8989,1,2015-07-16T21:30:39.000+0000,
NEXUS-8987,1,2015-07-16T17:50:12.000+0000,
NEXUS-8985,1,2015-07-16T15:30:04.000+0000,
NEXUS-8974,1,2015-07-14T20:49:26.000+0000,
NEXUS-8972,1,2015-07-14T15:24:27.000+0000,
NEXUS-8971,1,2015-07-14T15:19:35.000+0000,
NEXUS-8970,1,2015-07-14T15:05:36.000+0000,
NEXUS-8969,1,2015-07-13T21:32:20.000+0000,
NEXUS-8941,1,2015-07-03T18:14:05.000+0000,
NEXUS-8939,1,2015-07-03T15:13:36.000+0000,
NEXUS-8937,1,2015-07-02T20:02:36.000+0000,
NEXUS-8932,1,2015-07-02T12:25:48.000+0000,
NEXUS-8930,1,2015-07-02T10:24:26.000+0000,
NEXUS-8929,1,2015-07-01T20:54:28.000+0000,
NEXUS-8927,1,2015-07-01T14:40:48.000+0000,
NEXUS-8924,1,2015-06-30T23:07:44.000+0000,
NEXUS-8922,1,2015-06-30T18:06:57.000+0000,
NEXUS-8914,1,2015-06-29T16:10:04.000+0000,
NEXUS-8911,1,2015-06-26T19:24:31.000+0000,
NEXUS-8895,1,2015-06-24T16:18:41.000+0000,
NEXUS-8894,1,2015-06-24T15:28:53.000+0000,
NEXUS-8890,1,2015-06-22T18:19:57.000+0000,
NEXUS-8889,1,2015-06-19T22:22:12.000+0000,
NEXUS-8883,1,2015-06-18T21:04:31.000+0000,
NEXUS-8859,1,2015-06-17T18:03:22.000+0000,
NEXUS-8857,1,2015-06-17T15:50:28.000+0000,
NEXUS-8856,1,2015-06-17T15:24:58.000+0000,
NEXUS-8855,1,2015-06-17T14:02:07.000+0000,
NEXUS-8849,1,2015-06-16T19:48:15.000+0000,
NEXUS-8848,1,2015-06-16T19:11:41.000+0000,
NEXUS-8847,1,2015-06-16T17:34:37.000+0000,
NEXUS-8846,1,2015-06-16T14:28:55.000+0000,
NEXUS-8844,1,2015-06-16T14:02:22.000+0000,
NEXUS-8838,1,2015-06-15T17:54:05.000+0000,
NEXUS-8834,1,2015-06-15T15:04:58.000+0000,
NEXUS-8829,1,2015-06-12T20:10:16.000+0000,
NEXUS-8824,1,2015-06-11T18:41:12.000+0000,
NEXUS-8797,1,2015-06-09T17:00:51.000+0000,
NEXUS-8794,1,2015-06-09T15:53:56.000+0000,
NEXUS-8793,1,2015-06-09T15:42:47.000+0000,
NEXUS-8792,1,2015-06-09T15:39:02.000+0000,
NEXUS-8784,1,2015-06-08T13:34:41.000+0000,
NEXUS-8783,1,2015-06-05T22:29:10.000+0000,
NEXUS-8758,1,2015-06-04T17:18:39.000+0000,
NEXUS-8754,1,2015-06-03T21:43:16.000+0000,
NEXUS-8749,1,2015-06-03T16:02:19.000+0000,
NEXUS-8748,1,2015-06-03T08:48:51.000+0000,
NEXUS-8746,1,2015-06-02T22:19:22.000+0000,
NEXUS-8737,1,2015-06-01T18:18:10.000+0000,
NEXUS-8726,1,2015-05-28T22:29:51.000+0000,
NEXUS-8719,1,2015-05-27T21:09:52.000+0000,
NEXUS-8717,1,2015-05-27T19:25:01.000+0000,
NEXUS-8713,1,2015-05-27T15:02:18.000+0000,
NEXUS-8701,1,2015-05-26T16:14:01.000+0000,
NEXUS-8698,1,2015-05-26T10:55:16.000+0000,
NEXUS-8697,1,2015-05-25T18:57:29.000+0000,
NEXUS-8696,1,2015-05-25T17:12:21.000+0000,
NEXUS-8695,1,2015-05-25T15:45:35.000+0000,
NEXUS-8694,1,2015-05-25T15:42:11.000+0000,
NEXUS-8676,1,2015-05-22T15:38:06.000+0000,
NEXUS-8667,1,2015-05-20T11:40:06.000+0000,
NEXUS-8666,1,2015-05-20T11:13:32.000+0000,
NEXUS-8665,1,2015-05-20T11:11:17.000+0000,
NEXUS-8658,1,2015-05-19T21:24:26.000+0000,
NEXUS-8656,1,2015-05-19T20:56:01.000+0000,
NEXUS-8655,1,2015-05-19T20:33:57.000+0000,
NEXUS-8654,1,2015-05-19T20:06:19.000+0000,
NEXUS-8653,1,2015-05-19T20:00:15.000+0000,
NEXUS-8650,1,2015-05-19T13:38:56.000+0000,
NEXUS-8644,1,2015-05-18T09:07:42.000+0000,
NEXUS-8642,1,2015-05-15T22:02:10.000+0000,
NEXUS-8637,1,2015-05-15T10:59:26.000+0000,
NEXUS-8632,1,2015-05-14T21:18:14.000+0000,
NEXUS-8625,1,2015-05-14T00:18:35.000+0000,
NEXUS-8624,1,2015-05-14T00:12:20.000+0000,
NEXUS-8620,1,2015-05-13T18:40:04.000+0000,
NEXUS-8606,1,2015-05-12T18:13:33.000+0000,
NEXUS-8605,1,2015-05-12T17:54:05.000+0000,
NEXUS-8604,1,2015-05-12T17:44:47.000+0000,
NEXUS-8595,1,2015-05-11T21:54:50.000+0000,
NEXUS-8589,1,2015-05-11T17:06:56.000+0000,
NEXUS-8588,1,2015-05-11T16:55:44.000+0000,
NEXUS-8584,1,2015-05-08T21:20:49.000+0000,
NEXUS-8581,1,2015-05-08T20:58:31.000+0000,
NEXUS-8579,1,2015-05-08T18:24:10.000+0000,
NEXUS-8577,1,2015-05-08T18:14:52.000+0000,
NEXUS-8576,1,2015-05-08T17:42:15.000+0000,
NEXUS-8571,1,2015-05-07T18:16:26.000+0000,
NEXUS-8568,1,2015-05-07T16:45:46.000+0000,
NEXUS-8567,1,2015-05-07T16:37:49.000+0000,
NEXUS-8562,1,2015-05-06T20:51:49.000+0000,
NEXUS-8561,1,2015-05-06T20:02:28.000+0000,
NEXUS-8559,1,2015-05-06T19:09:06.000+0000,
NEXUS-8557,1,2015-05-06T16:38:46.000+0000,
NEXUS-8556,1,2015-05-06T15:03:55.000+0000,
NEXUS-8555,1,2015-05-06T13:21:23.000+0000,
NEXUS-8542,1,2015-05-01T21:16:28.000+0000,
NEXUS-8541,1,2015-05-01T21:12:55.000+0000,
NEXUS-8535,1,2015-04-30T21:21:42.000+0000,
NEXUS-8525,1,2015-04-30T13:45:14.000+0000,
NEXUS-8521,1,2015-04-29T13:56:07.000+0000,
NEXUS-8517,1,2015-04-28T21:59:19.000+0000,
NEXUS-8512,1,2015-04-28T17:29:12.000+0000,
NEXUS-8511,1,2015-04-28T17:03:18.000+0000,
NEXUS-8510,1,2015-04-28T14:21:10.000+0000,
NEXUS-8509,1,2015-04-28T14:20:15.000+0000,
NEXUS-8503,1,2015-04-27T16:36:57.000+0000,
NEXUS-8502,1,2015-04-27T14:59:52.000+0000,
NEXUS-8495,1,2015-04-24T16:41:14.000+0000,
NEXUS-8494,1,2015-04-24T16:36:06.000+0000,
NEXUS-8493,1,2015-04-24T14:49:34.000+0000,
NEXUS-8492,1,2015-04-24T14:31:42.000+0000,
NEXUS-8490,1,2015-04-23T22:03:03.000+0000,
NEXUS-8488,1,2015-04-23T17:03:45.000+0000,
