key,rework_nr,created,
TISTUD-1633,1,2012-05-20 16:36:58+00:00,
TISTUD-1633,1,2012-06-22 07:00:07+00:00,
TISTUD-1633,1,2012-06-26 11:49:09+00:00,
TISTUD-1632,1,2012-05-18 16:04:27+00:00,
TISTUD-1632,1,2012-05-20 22:42:49+00:00,
TISTUD-1631,1,2012-05-20 16:36:18+00:00,
TISTUD-1617,1,2012-05-07 08:27:00+00:00,
TISTUD-1614,1,2013-01-10 08:40:54+00:00,
TISTUD-1614,1,2013-01-11 08:20:40+00:00,
TISTUD-1612,1,2013-02-06 17:33:34+00:00,
TISTUD-1611,1,2013-01-25 23:02:24+00:00,
TISTUD-1594,1,2013-08-23 18:12:08+00:00,
TISTUD-1594,1,2013-10-24 23:31:23+00:00,
TISTUD-1579,1,2012-05-21 10:41:36+00:00,
TISTUD-1571,1,2012-06-15 11:09:53+00:00,
TISTUD-1571,1,2012-06-15 14:10:48+00:00,
TISTUD-1559,1,2012-04-26 11:42:22+00:00,
TISTUD-1559,1,2012-05-01 13:48:36+00:00,
TISTUD-1558,1,2012-05-07 11:00:33+00:00,
TISTUD-1556,1,2012-04-26 17:01:04+00:00,
TISTUD-1540,1,2012-07-12 09:42:54+00:00,
TISTUD-1537,1,2012-04-20 14:49:10+00:00,
TISTUD-1537,1,2012-04-25 08:32:48+00:00,
TISTUD-1537,1,2012-04-26 08:29:59+00:00,
TISTUD-1534,1,2012-05-09 14:01:57+00:00,
TISTUD-1534,1,2012-05-10 13:56:45+00:00,
TISTUD-1534,1,2013-06-22 01:44:03+00:00,
TISTUD-1530,1,2012-04-25 16:12:31+00:00,
TISTUD-1529,1,2012-04-26 16:25:24+00:00,
TISTUD-1529,1,2012-05-30 17:24:23+00:00,
TISTUD-1527,1,2012-06-22 08:13:18+00:00,
TISTUD-1527,1,2012-08-10 13:20:14+00:00,
TISTUD-1525,1,2012-04-26 15:04:54+00:00,
TISTUD-1522,1,2012-04-30 15:01:29+00:00,
TISTUD-1513,1,2012-04-27 14:01:37+00:00,
TISTUD-1511,1,2012-05-15 06:54:54+00:00,
TISTUD-1511,1,2012-05-17 07:58:35+00:00,
TISTUD-1510,1,2012-05-15 06:55:04+00:00,
TISTUD-1506,1,2012-04-10 13:39:22+00:00,
TISTUD-1506,1,2012-04-11 10:09:10+00:00,
TISTUD-1506,1,2012-04-17 17:34:07+00:00,
TISTUD-1506,1,2012-04-26 16:21:42+00:00,
TISTUD-1496,1,2012-04-09 11:30:24+00:00,
TISTUD-1490,1,2012-04-06 10:18:07+00:00,
TISTUD-1490,1,2012-04-10 16:06:00+00:00,
TISTUD-1490,1,2012-04-26 15:14:32+00:00,
TISTUD-1485,1,2012-04-13 07:34:21+00:00,
TISTUD-1482,1,2012-04-06 09:12:22+00:00,
TISTUD-1481,1,2012-04-12 09:21:33+00:00,
TISTUD-1479,1,2012-11-12 22:08:50+00:00,
TISTUD-1479,1,2012-11-14 17:55:56+00:00,
TISTUD-1466,1,2012-04-16 07:57:19+00:00,
TISTUD-1466,1,2012-04-26 15:25:22+00:00,
TISTUD-1464,1,2012-06-25 14:47:03+00:00,
TISTUD-1456,1,2012-06-15 14:39:17+00:00,
TISTUD-1452,1,2012-06-06 05:43:16+00:00,
TISTUD-1447,1,2012-05-15 06:55:10+00:00,
TISTUD-1447,1,2012-05-17 07:58:40+00:00,
TISTUD-1436,1,2012-04-18 11:29:25+00:00,
TISTUD-1435,1,2012-12-12 19:52:39+00:00,
TISTUD-1435,1,2012-12-13 21:49:54+00:00,
TISTUD-1432,1,2012-04-26 17:06:47+00:00,
TISTUD-1428,1,2012-06-14 14:05:05+00:00,
TISTUD-1426,1,2012-03-23 14:39:56+00:00,
TISTUD-1426,1,2012-03-24 05:30:27+00:00,
TISTUD-1421,1,2012-04-12 11:12:22+00:00,
TISTUD-1421,1,2012-04-18 11:52:12+00:00,
TISTUD-1417,1,2012-04-12 09:22:31+00:00,
TISTUD-1414,1,2012-06-12 11:17:15+00:00,
TISTUD-1414,1,2012-06-14 06:04:19+00:00,
TISTUD-1414,1,2012-06-15 14:09:54+00:00,
TISTUD-1508,1,2012-04-10 17:47:16+00:00,
TISTUD-1508,1,2012-04-19 13:02:48+00:00,
TISTUD-1508,1,2012-04-26 17:12:34+00:00,
TISTUD-1508,1,2012-04-27 06:58:12+00:00,
TISTUD-1402,1,2012-07-12 14:39:21+00:00,
TISTUD-1401,1,2012-04-03 20:37:29+00:00,
TISTUD-1401,1,2012-04-10 18:58:55+00:00,
TISTUD-1393,1,2012-03-23 07:40:15+00:00,
TISTUD-1384,1,2012-03-22 14:25:06+00:00,
TISTUD-1383,1,2012-03-23 07:41:11+00:00,
TISTUD-1382,1,2012-04-12 16:05:05+00:00,
TISTUD-1382,1,2012-04-26 16:57:02+00:00,
TISTUD-1380,1,2012-06-14 14:58:55+00:00,
TISTUD-1377,1,2012-03-23 07:43:08+00:00,
TISTUD-1373,1,2012-03-22 14:22:15+00:00,
TISTUD-1369,1,2012-03-22 14:20:45+00:00,
TISTUD-1368,1,2012-03-22 14:20:03+00:00,
TISTUD-1367,1,2012-03-21 14:24:53+00:00,
TISTUD-1367,1,2012-03-22 14:19:18+00:00,
TISTUD-1357,1,2012-03-22 14:16:04+00:00,
TISTUD-1357,1,2012-03-23 07:42:30+00:00,
TISTUD-1354,1,2012-03-16 14:35:13+00:00,
TISTUD-1354,1,2012-03-22 14:14:54+00:00,
TISTUD-1346,1,2012-03-21 09:57:40+00:00,
TISTUD-1346,1,2012-03-22 14:13:36+00:00,
TISTUD-1345,1,2012-03-18 20:44:56+00:00,
TISTUD-1345,1,2012-04-18 12:30:32+00:00,
TISTUD-1343,1,2012-04-02 13:37:08+00:00,
TISTUD-1342,1,2012-03-22 10:36:31+00:00,
TISTUD-1342,1,2012-04-02 13:48:16+00:00,
TISTUD-1341,1,2012-03-22 10:35:51+00:00,
TISTUD-1333,1,2012-03-22 10:31:52+00:00,
TISTUD-1323,1,2012-04-03 20:13:34+00:00,
TISTUD-1323,1,2012-04-26 17:16:14+00:00,
TISTUD-1322,1,2012-04-17 16:21:46+00:00,
TISTUD-1320,1,2012-03-15 17:11:27+00:00,
TISTUD-1320,1,2012-03-22 10:27:06+00:00,
TISTUD-1320,1,2012-04-02 09:58:19+00:00,
TISTUD-1318,1,2012-03-21 08:43:23+00:00,
TISTUD-1314,1,2012-04-04 11:33:08+00:00,
TISTUD-1313,1,2012-03-22 10:23:35+00:00,
TISTUD-1312,1,2012-03-12 10:35:24+00:00,
TISTUD-1309,1,2012-05-21 11:32:54+00:00,
TISTUD-1306,1,2012-09-07 14:20:11+00:00,
TISTUD-1301,1,2012-03-13 14:35:07+00:00,
TISTUD-1287,1,2012-03-06 17:17:32+00:00,
TISTUD-1287,1,2012-03-21 09:59:12+00:00,
TISTUD-1286,1,2012-03-06 15:42:09+00:00,
TISTUD-1285,1,2012-03-16 08:52:49+00:00,
TISTUD-1285,1,2012-04-02 10:11:42+00:00,
TISTUD-1278,1,2012-03-09 14:14:36+00:00,
TISTUD-1268,1,2012-04-19 12:50:20+00:00,
TISTUD-1268,1,2012-04-26 16:43:14+00:00,
TISTUD-1266,1,2012-03-02 09:55:43+00:00,
TISTUD-1261,1,2012-03-22 10:15:06+00:00,
TISTUD-1259,1,2012-08-01 11:08:08+00:00,
TISTUD-1236,1,2012-02-29 06:19:29+00:00,
TISTUD-1231,1,2012-03-06 06:34:02+00:00,
TISTUD-1224,1,2012-03-11 23:23:13+00:00,
TISTUD-1223,1,2012-03-20 13:12:25+00:00,
TISTUD-1223,1,2012-04-03 13:04:49+00:00,
TISTUD-1222,1,2012-03-20 07:45:13+00:00,
TISTUD-1222,1,2012-03-21 12:38:46+00:00,
TISTUD-1199,1,2012-03-08 14:16:03+00:00,
TISTUD-1188,1,2012-02-24 12:31:02+00:00,
TISTUD-1183,1,2012-03-08 14:04:28+00:00,
TISTUD-1175,1,2012-07-26 15:28:28+00:00,
TISTUD-1168,1,2012-03-21 09:59:53+00:00,
TISTUD-1167,1,2012-03-21 10:00:29+00:00,
TISTUD-1158,1,2012-03-24 21:37:52+00:00,
TISTUD-1133,1,2012-08-08 09:55:24+00:00,
TISTUD-1116,1,2012-04-19 09:43:56+00:00,
TISTUD-1094,1,2012-01-27 14:40:16+00:00,
TISTUD-1094,1,2012-01-31 10:24:53+00:00,
TISTUD-1094,1,2012-04-02 15:07:27+00:00,
TISTUD-1093,1,2012-02-14 13:47:15+00:00,
TISTUD-1093,1,2012-04-02 15:41:55+00:00,
TISTUD-1091,1,2012-01-30 15:13:24+00:00,
TISTUD-1079,1,2012-01-26 15:48:53+00:00,
TISTUD-1073,1,2012-03-21 10:01:29+00:00,
TISTUD-1068,1,2012-05-03 11:07:40+00:00,
TISTUD-1053,1,2012-03-21 10:02:11+00:00,
TISTUD-1052,1,2012-03-14 15:09:10+00:00,
TISTUD-1048,1,2012-04-03 20:16:06+00:00,
TISTUD-1048,1,2012-04-05 15:27:25+00:00,
TISTUD-1036,1,2012-01-17 11:44:42+00:00,
TISTUD-1036,1,2012-01-18 12:02:51+00:00,
TISTUD-1032,1,2012-02-14 13:45:44+00:00,
TISTUD-1032,1,2012-04-02 16:18:33+00:00,
TISTUD-1016,1,2012-03-20 10:46:07+00:00,
TISTUD-1016,1,2012-03-22 14:27:04+00:00,
TISTUD-1015,1,2012-04-04 10:00:43+00:00,
TISTUD-1009,1,2012-04-12 16:38:21+00:00,
TISTUD-1009,1,2012-05-20 16:34:47+00:00,
TISTUD-1003,1,2012-01-09 19:01:26+00:00,
TISTUD-1003,1,2012-09-25 23:23:41+00:00,
