key,bugnr,fields.created,
TISTUD-1640,1,2012-05-08T14:02:44.000+0000,
TISTUD-1633,1,2012-05-08T12:19:57.000+0000,
TISTUD-1630,1,2012-05-07T14:05:59.000+0000,
TISTUD-1617,1,2012-05-04T10:11:43.000+0000,
TISTUD-1605,1,2012-05-02T07:13:19.000+0000,
TISTUD-1576,1,2012-04-27T16:23:20.000+0000,
TISTUD-1574,1,2012-04-26T14:24:25.000+0000,
TISTUD-1571,1,2012-04-25T14:39:51.000+0000,
TISTUD-1559,1,2012-04-23T17:28:42.000+0000,
TISTUD-1558,1,2012-04-23T15:59:12.000+0000,
TISTUD-1556,1,2012-04-20T15:14:37.000+0000,
TISTUD-1572,1,2012-04-19T15:41:59.000+0000,
TISTUD-1550,1,2012-04-19T12:09:49.000+0000,
TISTUD-1549,1,2012-04-19T11:35:49.000+0000,
TISTUD-1546,1,2012-04-18T13:23:35.000+0000,
TISTUD-1543,1,2012-04-18T10:45:12.000+0000,
TISTUD-1541,1,2012-04-18T09:26:44.000+0000,
TISTUD-1540,1,2012-04-18T08:53:01.000+0000,
TISTUD-1539,1,2012-04-18T08:51:53.000+0000,
TISTUD-1537,1,2012-04-18T04:02:28.000+0000,
TISTUD-1530,1,2012-04-17T16:29:43.000+0000,
TISTUD-1529,1,2012-04-17T15:51:54.000+0000,
TISTUD-1527,1,2012-04-17T15:24:10.000+0000,
TISTUD-1528,1,2012-04-17T15:14:36.000+0000,
TISTUD-1525,1,2012-04-16T23:36:05.000+0000,
TISTUD-1522,1,2012-04-13T12:38:11.000+0000,
TISTUD-1518,1,2012-04-12T13:44:55.000+0000,
TISTUD-1517,1,2012-04-12T13:44:08.000+0000,
TISTUD-1516,1,2012-04-12T13:34:34.000+0000,
TISTUD-1515,1,2012-04-12T09:59:29.000+0000,
TISTUD-1514,1,2012-04-11T16:29:43.000+0000,
TISTUD-1513,1,2012-04-11T10:38:59.000+0000,
TISTUD-1507,1,2012-04-10T13:54:27.000+0000,
TISTUD-1506,1,2012-04-10T12:12:19.000+0000,
TISTUD-1497,1,2012-04-05T13:17:39.000+0000,
TISTUD-1496,1,2012-04-05T10:21:47.000+0000,
TISTUD-1494,1,2012-04-04T15:47:35.000+0000,
TISTUD-1490,1,2012-04-04T10:46:46.000+0000,
TISTUD-1485,1,2012-04-03T12:57:03.000+0000,
TISTUD-1482,1,2012-04-03T08:14:47.000+0000,
TISTUD-1481,1,2012-04-03T08:11:13.000+0000,
TISTUD-1476,1,2012-04-02T08:13:35.000+0000,
TISTUD-1474,1,2012-03-31T10:00:02.000+0000,
TISTUD-1469,1,2012-03-29T13:17:34.000+0000,
TISTUD-1466,1,2012-03-29T09:20:30.000+0000,
TISTUD-1450,1,2012-03-27T16:51:03.000+0000,
TISTUD-1445,1,2012-03-27T11:22:30.000+0000,
TISTUD-1443,1,2012-03-27T10:29:22.000+0000,
TISTUD-1436,1,2012-03-26T18:25:24.000+0000,
TISTUD-1432,1,2012-03-26T14:20:37.000+0000,
TISTUD-1422,1,2012-03-23T12:37:10.000+0000,
TISTUD-1421,1,2012-03-23T12:31:08.000+0000,
TISTUD-1419,1,2012-03-22T19:58:57.000+0000,
TISTUD-1416,1,2012-03-22T19:13:54.000+0000,
TISTUD-1508,1,2012-03-22T07:05:03.000+0000,
TISTUD-1402,1,2012-03-21T15:04:08.000+0000,
TISTUD-1395,1,2012-03-21T08:31:38.000+0000,
TISTUD-1393,1,2012-03-20T21:13:27.000+0000,
TISTUD-1392,1,2012-03-20T18:35:38.000+0000,
TISTUD-1384,1,2012-03-20T16:58:08.000+0000,
TISTUD-1383,1,2012-03-20T16:38:53.000+0000,
TISTUD-1382,1,2012-03-20T16:32:58.000+0000,
TISTUD-1381,1,2012-03-20T16:10:03.000+0000,
