key,bugnr,fields.created,
APSTUD-4895,1,2012-06-07T20:39:44.000+0000,
APSTUD-4894,1,2012-06-07T06:09:29.000+0000,
APSTUD-4892,1,2012-06-07T03:13:00.000+0000,
APSTUD-4887,1,2012-06-06T05:56:54.000+0000,
APSTUD-4886,1,2012-06-05T12:04:38.000+0000,
APSTUD-4880,1,2012-06-04T00:00:17.000+0000,
APSTUD-4878,1,2012-06-01T23:35:06.000+0000,
APSTUD-4875,1,2012-06-01T12:12:36.000+0000,
APSTUD-4873,1,2012-06-01T11:58:16.000+0000,
APSTUD-4864,1,2012-05-30T07:44:37.000+0000,
APSTUD-4861,1,2012-05-30T01:30:48.000+0000,
APSTUD-4860,1,2012-05-29T06:28:01.000+0000,
APSTUD-4853,1,2012-05-22T10:19:56.000+0000,
APSTUD-4841,1,2012-05-21T08:33:11.000+0000,
APSTUD-4839,1,2012-05-20T23:25:31.000+0000,
APSTUD-4837,1,2012-05-19T15:35:22.000+0000,
APSTUD-4836,1,2012-05-18T13:46:38.000+0000,
APSTUD-4835,1,2012-05-18T13:40:42.000+0000,
APSTUD-4832,1,2012-05-18T02:49:07.000+0000,
APSTUD-4830,1,2012-05-17T05:17:52.000+0000,
APSTUD-4827,1,2012-05-15T13:32:34.000+0000,
APSTUD-4826,1,2012-05-15T08:29:42.000+0000,
APSTUD-4823,1,2012-05-12T12:10:36.000+0000,
APSTUD-4821,1,2012-05-11T17:36:48.000+0000,
APSTUD-4819,1,2012-05-11T14:51:38.000+0000,
APSTUD-4814,1,2012-05-11T01:12:26.000+0000,
APSTUD-4813,1,2012-05-10T12:35:46.000+0000,
APSTUD-4810,1,2012-05-10T06:21:50.000+0000,
APSTUD-4808,1,2012-05-10T00:07:24.000+0000,
APSTUD-4802,1,2012-05-09T03:22:50.000+0000,
APSTUD-4797,1,2012-05-08T12:36:13.000+0000,
APSTUD-4783,1,2012-05-07T16:04:16.000+0000,
APSTUD-4782,1,2012-05-07T15:48:05.000+0000,
APSTUD-4780,1,2012-05-04T14:03:22.000+0000,
APSTUD-4778,1,2012-05-04T12:06:44.000+0000,
APSTUD-4777,1,2012-05-04T10:26:09.000+0000,
APSTUD-4776,1,2012-05-04T07:21:39.000+0000,
APSTUD-4775,1,2012-05-04T07:11:04.000+0000,
APSTUD-4774,1,2012-05-03T10:48:53.000+0000,
APSTUD-4765,1,2012-05-02T05:44:53.000+0000,
APSTUD-4762,1,2012-05-01T15:48:55.000+0000,
APSTUD-4756,1,2012-04-30T11:42:22.000+0000,
APSTUD-4752,1,2012-04-30T10:00:55.000+0000,
